Technology_Type,Ready_for_Service_Date,Area_ID,Service_Status,State,longitude,latitude,discharge_amnt_total
Hybrid Fibre Coaxial (HFC),22/02/2019,5GLL-A0001,In Service,South Australia,138.545134,-34.960209,1
Hybrid Fibre Coaxial (HFC),20/03/2020,5GLL-A0009,In Service,South Australia,138.515397,-34.978549,1
Hybrid Fibre Coaxial (HFC),25/01/2019,5GLL-A0018,In Service,South Australia,138.517524,-34.984829,1
Hybrid Fibre Coaxial (HFC),20/03/2020,5GLL-A0019,In Service,South Australia,138.512576,-34.985109,1
Hybrid Fibre Coaxial (HFC),25/01/2019,5GLL-A0020,In Service,South Australia,138.524222,-34.989152,1
Hybrid Fibre Coaxial (HFC),22/02/2019,5GLL-A0023,In Service,South Australia,138.528536,-34.97366,1
Hybrid Fibre Coaxial (HFC),25/01/2019,5GLL-A0024,In Service,South Australia,138.525503,-34.984254,1
Hybrid Fibre Coaxial (HFC),12/10/2018,5GLL-A0033,In Service,South Australia,138.528201,-34.967098,1
Hybrid Fibre Coaxial (HFC),25/01/2019,5GLL-A0040,In Service,South Australia,138.533613,-34.982465,1
Hybrid Fibre Coaxial (HFC),20/03/2020,5GLL-A0042,In Service,South Australia,138.51635,-34.981492,1
Hybrid Fibre Coaxial (HFC),20/03/2020,5GLL-A0046,In Service,South Australia,138.516662,-34.968654,1
Hybrid Fibre Coaxial (HFC),12/10/2018,5GLL-A0062,In Service,South Australia,138.525667,-34.963587,1
Hybrid Fibre Coaxial (HFC),25/01/2019,5GLL-A0066,In Service,South Australia,138.515302,-34.989945,1
Hybrid Fibre Coaxial (HFC),22/02/2019,5GLL-A0067,In Service,South Australia,138.528108,-34.977789,1
Hybrid Fibre Coaxial (HFC),12/10/2018,5GLL-A0071,In Service,South Australia,138.520789,-34.969087,1
Hybrid Fibre Coaxial (HFC),20/03/2020,5GLL-A0072,In Service,South Australia,138.511814,-34.966059,1
Hybrid Fibre Coaxial (HFC),28/08/2019,5GLL-A0345,In Service,South Australia,138.509981,-34.990716,1
Hybrid Fibre Coaxial (HFC),13/05/2019,5GLL-A0373,In Service,South Australia,138.527537,-34.969041,1
Hybrid Fibre Coaxial (HFC),24/01/2020,5GLL-A0381,In Service,South Australia,138.51214,-34.992521,1
Hybrid Fibre Coaxial (HFC),11/12/2019,5GLL-A0387,In Service,South Australia,138.511153,-34.995812,1
Hybrid Fibre Coaxial (HFC),8/11/2019,5GLL-A0388,In Service,South Australia,138.532577,-34.993036,1
Hybrid Fibre Coaxial (HFC),25/10/2019,5GLL-A0389,In Service,South Australia,138.535189,-34.980244,1
Hybrid Fibre Coaxial (HFC),12/11/2019,5GLL-A0395,In Service,South Australia,138.52454,-34.975722,1
Hybrid Fibre Coaxial (HFC),11/11/2019,5GLL-A0399,In Service,South Australia,138.529059,-34.995266,1
Hybrid Fibre Coaxial (HFC),2/10/2019,5GLL-A0402,In Service,South Australia,138.533395,-34.996826,1
Hybrid Fibre Coaxial (HFC),4/12/2019,5GLL-A0407,In Service,South Australia,138.531618,-34.985462,1
Hybrid Fibre Coaxial (HFC),13/01/2020,5GLL-A0413,In Service,South Australia,138.520393,-34.968311,1
Hybrid Fibre Coaxial (HFC),12/12/2019,5GLL-A0417,In Service,South Australia,138.521852,-34.962814,1
Hybrid Fibre Coaxial (HFC),19/12/2019,5GLL-A0419,In Service,South Australia,138.512654,-34.992918,1
Hybrid Fibre Coaxial (HFC),9/06/2017,5GLL-A0425,Under Construction,South Australia,138.521808,-34.983534,1
Hybrid Fibre Coaxial (HFC),9/06/2017,5GLL-A0426,Under Construction,South Australia,138.521651,-34.985052,1
Hybrid Fibre Coaxial (HFC),12/11/2019,5GLL-A0431,In Service,South Australia,138.529768,-34.991924,1
Hybrid Fibre Coaxial (HFC),12/11/2019,5GLL-A0434,In Service,South Australia,138.532137,-34.987589,1
Hybrid Fibre Coaxial (HFC),29/07/2019,5GLL-A0450,In Service,South Australia,138.517555,-34.991635,1
Hybrid Fibre Coaxial (HFC),14/05/2019,5GLL-A0451,In Service,South Australia,138.512977,-34.992901,1
Hybrid Fibre Coaxial (HFC),3/04/2019,5GLL-A0452,In Service,South Australia,138.516796,-34.993738,1
Hybrid Fibre Coaxial (HFC),22/05/2019,5GLL-A0462,In Service,South Australia,138.524696,-34.96832,1
Hybrid Fibre Coaxial (HFC),3/07/2019,5GLL-A0465,In Service,South Australia,138.519326,-34.968075,1
Hybrid Fibre Coaxial (HFC),3/04/2019,5GLL-A0466,In Service,South Australia,138.51872,-34.968629,1
Hybrid Fibre Coaxial (HFC),20/05/2019,5GLL-A0468,In Service,South Australia,138.524766,-34.975831,1
Hybrid Fibre Coaxial (HFC),27/06/2019,5GLL-A0472,In Service,South Australia,138.534993,-34.979515,1
Hybrid Fibre Coaxial (HFC),20/04/2018,5GLL-A0473,In Service,South Australia,138.535003,-34.981878,1
Hybrid Fibre Coaxial (HFC),28/06/2019,5GLL-A0474,In Service,South Australia,138.530592,-34.984775,1
Hybrid Fibre Coaxial (HFC),12/06/2019,5GLL-A0475,In Service,South Australia,138.527993,-34.987578,1
Hybrid Fibre Coaxial (HFC),24/05/2019,5GLL-A0476,In Service,South Australia,138.541211,-34.965233,1
Hybrid Fibre Coaxial (HFC),6/08/2019,5GLL-A0477,In Service,South Australia,138.538082,-34.98825,1
Hybrid Fibre Coaxial (HFC),7/05/2019,5GLL-A0478,In Service,South Australia,138.541481,-34.988066,1
Hybrid Fibre Coaxial (HFC),27/08/2019,5GLL-A0479,In Service,South Australia,138.541842,-34.98776,1
Hybrid Fibre Coaxial (HFC),17/05/2019,5GLL-A0480,In Service,South Australia,138.539786,-34.986113,1
Hybrid Fibre Coaxial (HFC),8/08/2019,5GLL-A0481,In Service,South Australia,138.537282,-34.992341,1
Hybrid Fibre Coaxial (HFC),28/06/2019,5GLL-A0482,In Service,South Australia,138.537096,-34.990561,1
Hybrid Fibre Coaxial (HFC),27/08/2019,5GLL-A0483,In Service,South Australia,138.528511,-34.988856,1
Hybrid Fibre Coaxial (HFC),20/09/2019,5GLL-A0484,In Service,South Australia,138.511243,-34.991565,1
Hybrid Fibre Coaxial (HFC),16/08/2019,5GLL-A0485,In Service,South Australia,138.526268,-34.988082,1
Hybrid Fibre Coaxial (HFC),22/08/2019,5GLL-A0487,In Service,South Australia,138.543938,-34.984875,1
Hybrid Fibre Coaxial (HFC),2/11/2018,5GLL-A0488,In Service,South Australia,138.545822,-34.984813,1
Hybrid Fibre Coaxial (HFC),24/07/2019,5GLL-A0489,In Service,South Australia,138.544076,-34.983066,1
Hybrid Fibre Coaxial (HFC),18/07/2019,5GLL-A0490,In Service,South Australia,138.525352,-34.988126,1
Hybrid Fibre Coaxial (HFC),15/08/2019,5GLL-A0491,In Service,South Australia,138.526162,-34.988087,1
Hybrid Fibre Coaxial (HFC),23/12/2019,5GLL-A0493,In Service,South Australia,138.54,-34.968704,1
Hybrid Fibre Coaxial (HFC),17/12/2019,5GLL-A0494,In Service,South Australia,138.537914,-34.988641,1
Hybrid Fibre Coaxial (HFC),19/12/2019,5GLL-A0495,In Service,South Australia,138.546613,-34.991273,1
Hybrid Fibre Coaxial (HFC),21/01/2020,5GLL-A0497,In Service,South Australia,138.542806,-34.988871,1
Hybrid Fibre Coaxial (HFC),23/12/2019,5GLL-A0499,In Service,South Australia,138.534572,-34.994108,1
Hybrid Fibre Coaxial (HFC),2/03/2020,5GLL-A0500,In Service,South Australia,138.521405,-34.962838,1
Hybrid Fibre Coaxial (HFC),23/01/2020,5GLL-A0501,In Service,South Australia,138.541467,-34.988013,1
Hybrid Fibre Coaxial (HFC),30/01/2020,5GLL-A0502,In Service,South Australia,138.542329,-34.988123,1
Hybrid Fibre Coaxial (HFC),13/02/2020,5GLL-A0503,In Service,South Australia,138.532057,-34.992714,1
Hybrid Fibre Coaxial (HFC),21/06/2019,5GLL-A0504,In Service,South Australia,138.529496,-34.989544,1
Hybrid Fibre Coaxial (HFC),27/02/2020,5GLL-A0510,In Service,South Australia,138.527111,-34.996495,1
Hybrid Fibre Coaxial (HFC),//,5GLL-A0511,Proposed,South Australia,138.529434,-34.974436,1
Hybrid Fibre Coaxial (HFC),29/01/2020,5GLL-A0512,In Service,South Australia,138.521037,-34.972125,1
Hybrid Fibre Coaxial (HFC),19/12/2019,5GLL-A0513,In Service,South Australia,138.540005,-34.968806,1
Hybrid Fibre Coaxial (HFC),23/01/2020,5GLL-A0514,In Service,South Australia,138.536172,-34.994027,1
Hybrid Fibre Coaxial (HFC),3/03/2020,5GLL-A0515,In Service,South Australia,138.545114,-34.98206,1
Hybrid Fibre Coaxial (HFC),26/03/2020,5GLL-A0516,In Service,South Australia,138.529339,-34.974466,1
Hybrid Fibre Coaxial (HFC),17/03/2020,5GLL-A0517,In Service,South Australia,138.515835,-34.993169,1
Hybrid Fibre Coaxial (HFC),22/01/2020,5GLL-A0518,In Service,South Australia,138.532652,-34.991706,1
Hybrid Fibre Coaxial (HFC),5/03/2020,5GLL-A0519,In Service,South Australia,138.529549,-34.974395,1
Hybrid Fibre Coaxial (HFC),6/04/2020,5GLL-A0520,In Service,South Australia,138.544198,-34.984269,1
Hybrid Fibre Coaxial (HFC),19/03/2020,5GLL-A0522,In Service,South Australia,138.530719,-34.988421,1
Hybrid Fibre Coaxial (HFC),30/01/2020,5GLL-A0523,In Service,South Australia,138.519554,-34.964091,1
Hybrid Fibre Coaxial (HFC),23/01/2020,5GLL-A0524,In Service,South Australia,138.537976,-34.988255,1
Hybrid Fibre Coaxial (HFC),17/03/2020,5GLL-A0526,In Service,South Australia,138.520053,-34.983594,1
Hybrid Fibre Coaxial (HFC),29/03/2020,5GLL-A0527,In Service,South Australia,138.53447,-34.990692,1
Hybrid Fibre Coaxial (HFC),29/01/2020,5GLL-A0528,In Service,South Australia,138.530159,-34.987079,1
Hybrid Fibre Coaxial (HFC),10/02/2020,5GLL-A0529,In Service,South Australia,138.538092,-34.989154,1
Hybrid Fibre Coaxial (HFC),26/02/2020,5GLL-A0530,In Service,South Australia,138.54101,-34.98814,1
Hybrid Fibre Coaxial (HFC),4/05/2020,5GLL-A0531,In Service,South Australia,138.532829,-34.992562,1
Hybrid Fibre Coaxial (HFC),8/04/2020,5GLL-A0532,In Service,South Australia,138.539954,-34.988101,1
Hybrid Fibre Coaxial (HFC),9/04/2020,5GLL-A0533,In Service,South Australia,138.544077,-34.967132,1
Hybrid Fibre Coaxial (HFC),27/02/2020,5GLL-A0534,In Service,South Australia,138.511423,-34.994325,1
Hybrid Fibre Coaxial (HFC),3/03/2020,5GLL-A0536,In Service,South Australia,138.541884,-34.969049,1
Hybrid Fibre Coaxial (HFC),9/04/2020,5GLL-A0537,In Service,South Australia,138.543073,-34.988859,1
Hybrid Fibre Coaxial (HFC),31/03/2020,5GLL-A0539,In Service,South Australia,138.544825,-34.990678,1
Hybrid Fibre Coaxial (HFC),9/04/2020,5GLL-A0541,In Service,South Australia,138.529961,-34.992352,1
Hybrid Fibre Coaxial (HFC),17/04/2020,5GLL-A0543,In Service,South Australia,138.54327,-34.990404,1
Hybrid Fibre Coaxial (HFC),9/04/2020,5GLL-A0544,In Service,South Australia,138.54024,-34.990193,1
Hybrid Fibre Coaxial (HFC),6/04/2020,5GLL-A0545,In Service,South Australia,138.536439,-34.993582,1
Hybrid Fibre Coaxial (HFC),15/04/2020,5GLL-A0548,In Service,South Australia,138.536516,-34.983848,1
Hybrid Fibre Coaxial (HFC),9/04/2020,5GLL-A0549,In Service,South Australia,138.518916,-34.973763,1
Hybrid Fibre Coaxial (HFC),17/04/2020,5GLL-A0550,In Service,South Australia,138.543265,-34.990341,1
Hybrid Fibre Coaxial (HFC),2/04/2020,5GLL-A0551,In Service,South Australia,138.540197,-34.988971,1
Hybrid Fibre Coaxial (HFC),19/03/2020,5GLL-A0552,In Service,South Australia,138.53007,-34.987084,1
Hybrid Fibre Coaxial (HFC),17/04/2020,5GLL-A0553,In Service,South Australia,138.536703,-34.987525,1
Hybrid Fibre Coaxial (HFC),17/03/2020,5GLL-A0554,In Service,South Australia,138.543378,-34.989149,1
Hybrid Fibre Coaxial (HFC),23/04/2020,5GLL-A0555,In Service,South Australia,138.539427,-34.991487,1
Hybrid Fibre Coaxial (HFC),23/04/2020,5GLL-A0556,In Service,South Australia,138.532798,-34.995288,1
Hybrid Fibre Coaxial (HFC),1/04/2020,5GLL-A0557,In Service,South Australia,138.542676,-34.987225,1
Hybrid Fibre Coaxial (HFC),3/04/2020,5GLL-A0558,In Service,South Australia,138.545597,-34.98113,1
Hybrid Fibre Coaxial (HFC),2/04/2020,5GLL-A0559,In Service,South Australia,138.509859,-34.965936,1
Hybrid Fibre Coaxial (HFC),8/04/2020,5GLL-A0562,In Service,South Australia,138.541878,-34.968968,1
Hybrid Fibre Coaxial (HFC),30/04/2020,5GLL-A0563,In Service,South Australia,138.52945,-34.985545,1
Hybrid Fibre Coaxial (HFC),23/04/2020,5GLL-A0564,In Service,South Australia,138.53995,-34.986028,1
Hybrid Fibre Coaxial (HFC),20/04/2020,5GLL-A0565,In Service,South Australia,138.54478,-34.983359,1
Hybrid Fibre Coaxial (HFC),23/04/2020,5GLL-A0566,In Service,South Australia,138.527399,-34.967204,1
Hybrid Fibre Coaxial (HFC),30/04/2020,5GLL-A0567,In Service,South Australia,138.532882,-34.988895,1
Hybrid Fibre Coaxial (HFC),2/06/2020,5GLL-A0568,In Service,South Australia,138.527557,-34.989311,1
Hybrid Fibre Coaxial (HFC),23/04/2020,5GLL-A0569,In Service,South Australia,138.544554,-34.966751,1
Hybrid Fibre Coaxial (HFC),15/05/2020,5GLL-A0570,In Service,South Australia,138.527655,-34.972324,1
Hybrid Fibre Coaxial (HFC),20/05/2020,5GLL-A0572,In Service,South Australia,138.510435,-34.966106,1
Hybrid Fibre Coaxial (HFC),13/05/2020,5GLL-A0573,In Service,South Australia,138.542427,-34.983116,1
Hybrid Fibre Coaxial (HFC),18/05/2020,5GLL-A0574,In Service,South Australia,138.521581,-34.962829,1
Hybrid Fibre Coaxial (HFC),21/05/2020,5GLL-A0575,In Service,South Australia,138.528764,-34.971767,1
Hybrid Fibre Coaxial (HFC),//,5GLL-A0576,Proposed,South Australia,138.546177,-34.990372,1
Hybrid Fibre Coaxial (HFC),21/05/2020,5GLL-A0577,In Service,South Australia,138.538212,-34.99143,1
Hybrid Fibre Coaxial (HFC),//,5GLL-A0579,Proposed,South Australia,138.521723,-34.962821,1
Hybrid Fibre Coaxial (HFC),//,5GLL-A0582,Proposed,South Australia,138.527451,-34.989316,1
Hybrid Fibre Coaxial (HFC),12/06/2020,5GLL-A0583,In Service,South Australia,138.537545,-34.991074,1
Hybrid Fibre Coaxial (HFC),22/02/2019,5GLL-A0584,In Service,South Australia,138.538143,-34.973227,1
Hybrid Fibre Coaxial (HFC),22/02/2019,5GLL-A0585,In Service,South Australia,138.538367,-34.973352,1
Hybrid Fibre Coaxial (HFC),10/06/2020,5GLL-A0586,In Service,South Australia,138.523229,-34.987972,1
Hybrid Fibre Coaxial (HFC),//,5GLL-A0587,Proposed,South Australia,138.521246,-34.968992,1
Hybrid Fibre Coaxial (HFC),//,5GLL-A0588,Proposed,South Australia,138.546154,-34.965623,1
Hybrid Fibre Coaxial (HFC),//,5GLL-A0589,Proposed,South Australia,138.532741,-34.991702,1
Hybrid Fibre Coaxial (HFC),//,5GLL-A0591,Proposed,South Australia,138.53591,-34.988361,1
Hybrid Fibre Coaxial (HFC),23/10/2019,5GLL-A0592,In Service,South Australia,138.5285,-34.98869,1
Hybrid Fibre Coaxial (HFC),31/05/2019,5HNL-A0133,In Service,South Australia,138.506921,-34.947036,1
Hybrid Fibre Coaxial (HFC),3/03/2020,5HNL-A0465,In Service,South Australia,138.50383,-34.947814,1
Hybrid Fibre Coaxial (HFC),23/12/2019,5HNL-A0468,In Service,South Australia,138.502921,-34.947121,1
Hybrid Fibre Coaxial (HFC),30/05/2019,5HNL-A0481,In Service,South Australia,138.504095,-34.946251,1
Hybrid Fibre Coaxial (HFC),29/04/2020,5HNL-A0569,In Service,South Australia,138.504324,-34.941455,1
Hybrid Fibre Coaxial (HFC),2/04/2020,5HNL-A0614,In Service,South Australia,138.507635,-34.941262,1
Hybrid Fibre Coaxial (HFC),8/04/2020,5HNL-A0625,In Service,South Australia,138.51163,-34.944379,1
Hybrid Fibre Coaxial (HFC),//,5HNL-A0635,Proposed,South Australia,138.516178,-34.945486,1
Hybrid Fibre Coaxial (HFC),10/06/2020,5HNL-A0655,In Service,South Australia,138.503987,-34.946279,1
Hybrid Fibre Coaxial (HFC),4/03/2020,5BRI-A0601,In Service,South Australia,138.52892,-35.022042,1
Hybrid Fibre Coaxial (HFC),19/10/2018,5BRI-A0018,In Service,South Australia,138.527705,-35.021489,1
Hybrid Fibre Coaxial (HFC),9/11/2018,5BRI-A0021,In Service,South Australia,138.53627,-35.020354,1
Hybrid Fibre Coaxial (HFC),25/01/2019,5BRI-A0037,In Service,South Australia,138.531178,-35.009515,1
Hybrid Fibre Coaxial (HFC),25/01/2019,5BRI-A0046,In Service,South Australia,138.529828,-35.006055,1
Hybrid Fibre Coaxial (HFC),25/01/2019,5BRI-A0047,In Service,South Australia,138.516999,-35.00964,1
Hybrid Fibre Coaxial (HFC),19/10/2018,5BRI-A0054,In Service,South Australia,138.522728,-35.018841,1
Hybrid Fibre Coaxial (HFC),19/10/2018,5BRI-A0064,In Service,South Australia,138.51754,-35.020609,1
Hybrid Fibre Coaxial (HFC),25/01/2019,5BRI-A0065,In Service,South Australia,138.52881,-35.02693,1
Hybrid Fibre Coaxial (HFC),25/01/2019,5BRI-A0077,In Service,South Australia,138.529798,-35.015256,1
Hybrid Fibre Coaxial (HFC),25/01/2019,5BRI-A0085,In Service,South Australia,138.521836,-35.003122,1
Hybrid Fibre Coaxial (HFC),25/01/2019,5BRI-A0088,In Service,South Australia,138.528581,-35.003138,1
Hybrid Fibre Coaxial (HFC),25/01/2019,5BRI-A0139,In Service,South Australia,138.515769,-35.003461,1
Hybrid Fibre Coaxial (HFC),24/11/2017,5BRI-A0191,Under Construction,South Australia,138.512181,-35.005979,1
Hybrid Fibre Coaxial (HFC),22/11/2019,5BRI-A0249,In Service,South Australia,138.53356,-34.999289,1
Hybrid Fibre Coaxial (HFC),24/11/2017,5BRI-A0263,Under Construction,South Australia,138.515962,-35.00667,1
Hybrid Fibre Coaxial (HFC),22/11/2019,5BRI-A0264,In Service,South Australia,138.534351,-35.022654,1
Hybrid Fibre Coaxial (HFC),17/12/2019,5BRI-A0276,In Service,South Australia,138.530905,-35.028719,1
Hybrid Fibre Coaxial (HFC),22/05/2019,5BRI-A0286,In Service,South Australia,138.525728,-35.025296,1
Hybrid Fibre Coaxial (HFC),28/05/2019,5BRI-A0291,In Service,South Australia,138.532358,-35.024785,1
Hybrid Fibre Coaxial (HFC),29/10/2019,5BRI-A0295,In Service,South Australia,138.529057,-35.028825,1
Hybrid Fibre Coaxial (HFC),29/05/2019,5BRI-A0296,In Service,South Australia,138.532803,-35.007795,1
Hybrid Fibre Coaxial (HFC),5/12/2019,5BRI-A0316,In Service,South Australia,138.534426,-35.022651,1
Hybrid Fibre Coaxial (HFC),1/11/2019,5BRI-A0332,In Service,South Australia,138.536532,-35.013539,1
Hybrid Fibre Coaxial (HFC),5/06/2019,5BRI-A0345,In Service,South Australia,138.526978,-35.021627,1
Hybrid Fibre Coaxial (HFC),19/12/2019,5BRI-A0353,In Service,South Australia,138.533913,-35.017319,1
Hybrid Fibre Coaxial (HFC),11/11/2019,5BRI-A0357,In Service,South Australia,138.530641,-35.027465,1
Hybrid Fibre Coaxial (HFC),12/02/2020,5BRI-A0361,In Service,South Australia,138.533976,-35.016663,1
Hybrid Fibre Coaxial (HFC),29/08/2019,5BRI-A0369,In Service,South Australia,138.52999,-35.027944,1
Hybrid Fibre Coaxial (HFC),12/11/2019,5BRI-A0376,In Service,South Australia,138.531583,-35.009135,1
Hybrid Fibre Coaxial (HFC),15/12/2017,5BRI-A0381,Under Construction,South Australia,138.524415,-35.013835,1
Hybrid Fibre Coaxial (HFC),18/02/2020,5BRI-A0393,In Service,South Australia,138.51907,-35.027802,1
Hybrid Fibre Coaxial (HFC),20/11/2019,5BRI-A0394,In Service,South Australia,138.529246,-35.016561,1
Hybrid Fibre Coaxial (HFC),28/01/2020,5BRI-A0402,In Service,South Australia,138.534285,-35.025778,1
Hybrid Fibre Coaxial (HFC),24/01/2020,5BRI-A0405,In Service,South Australia,138.532617,-35.023079,1
Hybrid Fibre Coaxial (HFC),26/11/2019,5BRI-A0406,In Service,South Australia,138.532403,-35.019493,1
Hybrid Fibre Coaxial (HFC),12/11/2019,5BRI-A0412,In Service,South Australia,138.520799,-35.018458,1
Hybrid Fibre Coaxial (HFC),5/12/2019,5BRI-A0421,In Service,South Australia,138.520176,-35.017365,1
Hybrid Fibre Coaxial (HFC),3/12/2019,5BRI-A0422,In Service,South Australia,138.525033,-35.011411,1
Hybrid Fibre Coaxial (HFC),12/11/2019,5BRI-A0423,In Service,South Australia,138.535402,-35.015535,1
Hybrid Fibre Coaxial (HFC),20/11/2019,5BRI-A0425,In Service,South Australia,138.532161,-35.002189,1
Hybrid Fibre Coaxial (HFC),17/12/2019,5BRI-A0426,In Service,South Australia,138.535531,-35.007294,1
Hybrid Fibre Coaxial (HFC),20/05/2019,5BRI-A0432,In Service,South Australia,138.533759,-35.02685,1
Hybrid Fibre Coaxial (HFC),23/09/2019,5BRI-A0434,In Service,South Australia,138.53295,-35.026768,1
Hybrid Fibre Coaxial (HFC),29/10/2018,5BRI-A0439,In Service,South Australia,138.53534,-35.020693,1
Hybrid Fibre Coaxial (HFC),20/06/2019,5BRI-A0455,In Service,South Australia,138.532164,-35.027819,1
Hybrid Fibre Coaxial (HFC),8/07/2019,5BRI-A0456,In Service,South Australia,138.533016,-35.027246,1
Hybrid Fibre Coaxial (HFC),15/10/2019,5BRI-A0457,In Service,South Australia,138.525377,-35.027167,1
Hybrid Fibre Coaxial (HFC),28/06/2019,5BRI-A0459,In Service,South Australia,138.531876,-35.000912,1
Hybrid Fibre Coaxial (HFC),11/09/2019,5BRI-A0462,In Service,South Australia,138.515919,-35.013327,1
Hybrid Fibre Coaxial (HFC),10/09/2018,5BRI-A0463,In Service,South Australia,138.519641,-35.008246,1
Hybrid Fibre Coaxial (HFC),17/10/2019,5BRI-A0464,In Service,South Australia,138.523052,-35.012033,1
Hybrid Fibre Coaxial (HFC),4/10/2019,5BRI-A0465,In Service,South Australia,138.522941,-35.011664,1
Hybrid Fibre Coaxial (HFC),17/05/2019,5BRI-A0466,In Service,South Australia,138.527678,-35.011215,1
Hybrid Fibre Coaxial (HFC),12/02/2019,5BRI-A0467,In Service,South Australia,138.528428,-35.010803,1
Hybrid Fibre Coaxial (HFC),18/07/2019,5BRI-A0468,In Service,South Australia,138.532425,-35.010259,1
Hybrid Fibre Coaxial (HFC),15/10/2019,5BRI-A0469,In Service,South Australia,138.524609,-35.009649,1
Hybrid Fibre Coaxial (HFC),1/08/2019,5BRI-A0470,In Service,South Australia,138.534363,-35.009075,1
Hybrid Fibre Coaxial (HFC),23/04/2019,5BRI-A0471,In Service,South Australia,138.532604,-35.007906,1
Hybrid Fibre Coaxial (HFC),21/08/2019,5BRI-A0476,In Service,South Australia,138.528687,-35.00751,1
Hybrid Fibre Coaxial (HFC),10/09/2019,5BRI-A0477,In Service,South Australia,138.527469,-35.004432,1
Hybrid Fibre Coaxial (HFC),23/04/2019,5BRI-A0478,In Service,South Australia,138.527573,-35.004427,1
Hybrid Fibre Coaxial (HFC),10/05/2019,5BRI-A0479,In Service,South Australia,138.535126,-35.004106,1
