"Technology_Type","Ready_for_Service_Date","Area_ID","Service_Status","longitude","latitude"
"Fibre to the Curb","24/04/2020","2BRG-A0381","In Service",150.789312,-34.011125
"Fibre to the Curb","24/04/2020","2BRG-A0382","In Service",150.776192,-34.004719
"Fibre to the Curb","24/04/2020","2BRG-A0383","In Service",150.77509,-34.011478
"Fibre to the Curb","24/04/2020","2BRG-A0384","In Service",150.763283,-34.016781
"Fibre to the Curb","31/12/2019","2BRG-A0391","In Service",150.808694,-33.942771
"Fibre to the Curb","31/12/2019","2BRG-A0439","In Service",150.813694,-33.942184
"Fibre to the Curb","29/05/2020","2BRG-A0461","In Service",150.825522,-33.90745
"Fibre to the Curb","29/05/2020","2BRG-A0568","In Service",150.828234,-33.915335
"Fibre to the Curb","19/06/2020","2BRG-A0592","In Service",150.804362,-33.966596
"Fibre to the Curb","19/06/2020","2BRG-A0611","In Service",150.805406,-33.968679
"Fibre to the Curb","19/06/2020","2BRG-A0612","In Service",150.804082,-33.967732
"Fibre to the Curb","29/05/2020","2BRG-A0643","In Service",150.822178,-33.912504
"Fibre to the Curb","01/01/2000","2BRX-A0035","Proposed",151.333713,-32.743173
"Fibre to the Curb","28/12/2018","2BRY-A0001","In Service",150.68681,-34.77644
"Fibre to the Curb","28/12/2018","2BRY-A0002","In Service",150.684662,-34.779261
"Fibre to the Curb","28/12/2018","2BRY-A0006","In Service",150.690605,-34.774098
"Fibre to the Curb","28/12/2018","2BRY-A0009","In Service",150.698153,-34.776942
"Fibre to the Curb","28/12/2018","2BRY-A0015","In Service",150.683703,-34.772794
"Fibre to the Curb","28/12/2018","2BRY-A0016","In Service",150.694405,-34.774408
"Fibre to the Curb","30/09/2020","2BTH-A0198","Proposed",149.609703,-33.397009
"Fibre to the Curb","01/01/2000","2BUP-A0020","Proposed",151.480821,-33.175318
"Fibre to the Curb","29/03/2019","2BUR-A0003","In Service",151.064245,-33.858954
"Fibre to the Curb","29/05/2020","2BUR-A0017","In Service",151.105438,-33.867409
"Fibre to the Curb","25/05/2018","2BUR-A0022","In Service",151.104375,-33.877215
"Fibre to the Curb","10/01/2020","2BUR-A0031","In Service",151.105886,-33.878494
"Fibre to the Curb","09/11/2018","2BUR-A0034","In Service",151.086811,-33.901883
"Fibre to the Curb","09/11/2018","2BUR-A0036","In Service",151.090599,-33.90803
"Fibre to the Curb","29/05/2020","2BUR-A0042","In Service",151.113981,-33.872417
"Fibre to the Curb","29/03/2019","2BUR-A0043","In Service",151.083687,-33.856111
"Fibre to the Curb","29/05/2020","2BUR-A0044","In Service",151.111421,-33.871861
"Fibre to the Curb","29/05/2020","2BUR-A0046","In Service",151.108878,-33.867593
"Fibre to the Curb","29/05/2020","2BUR-A0048","In Service",151.108632,-33.864973
"Fibre to the Curb","29/05/2020","2BUR-A0049","In Service",151.109237,-33.87271
"Fibre to the Curb","//","2BUR-A0052","Proposed",151.064047,-33.856391
"Fibre to the Curb","10/01/2020","2BUR-A0055","In Service",151.105459,-33.879568
"Fibre to the Curb","29/03/2019","2BUR-A0061","In Service",151.094154,-33.869335
"Fibre to the Curb","29/05/2020","2BUR-A0070","In Service",151.103015,-33.863444
"Fibre to the Curb","09/11/2018","2BUR-A0074","In Service",151.089285,-33.905849
"Fibre to the Curb","09/11/2018","2BUR-A0076","In Service",151.084928,-33.904693
"Fibre to the Curb","29/03/2019","2BUR-A0080","In Service",151.073547,-33.859431
"Fibre to the Curb","29/05/2020","2BUR-A0091","In Service",151.110689,-33.861719
"Fibre to the Curb","29/03/2019","2BUR-A0095","In Service",151.087371,-33.861424
"Fibre to the Curb","25/05/2018","2BUR-A0096","In Service",151.103402,-33.875714
"Fibre to the Curb","29/03/2019","2BUR-A0109","In Service",151.08131,-33.859511
"Fibre to the Curb","09/11/2018","2BUR-A0110","In Service",151.094575,-33.897502
"Fibre to the Curb","10/01/2020","2BUR-A0123","In Service",151.101519,-33.878223
"Fibre to the Curb","10/01/2020","2BUR-A0192","In Service",151.104423,-33.88211
"Fibre to the Curb","09/11/2018","2BUR-A0194","In Service",151.094904,-33.901081
"Fibre to the Curb","10/01/2020","2BUR-A0201","In Service",151.10473,-33.880313
"Fibre to the Curb","//","2BUR-A0208","Proposed",151.082795,-33.904256
"Fibre to the Curb","09/11/2018","2BUR-A0210","In Service",151.089017,-33.903989
"Fibre to the Curb","//","2BUR-A0211","Proposed",151.06183,-33.859005
"Fibre to the Curb","09/11/2018","2BUR-A0242","In Service",151.085314,-33.907778
"Fibre to the Curb","29/05/2020","2BUR-A0248","In Service",151.108178,-33.861678
"Fibre to the Curb","29/05/2020","2BUR-A0391","In Service",151.117634,-33.864872
"Fibre to the Curb","29/05/2020","2BUR-A0396","In Service",151.117175,-33.868745
"Fibre to the Curb","29/05/2020","2BUR-A0397","In Service",151.11529,-33.858938
"Fibre to the Curb","29/05/2020","2BUR-A0398","In Service",151.109908,-33.859319
"Fibre to the Curb","10/01/2020","2BUR-A0399","In Service",151.101029,-33.879873
"Fibre to the Curb","29/05/2020","2BUR-A0400","In Service",151.119667,-33.85833
"Fibre to the Curb","29/05/2020","2BUR-A0401","In Service",151.1133,-33.868999
"Fibre to the Curb","29/05/2020","2BUR-A0402","In Service",151.116801,-33.871996
"Fibre to the Curb","29/05/2020","2BUR-A0403","In Service",151.114179,-33.86365
"Fibre to the Curb","//","2BUR-A0404","Proposed",151.094739,-33.871101
"Fibre to the Curb","25/05/2018","2BUR-A1312","Proposed",151.102526,-33.876356
"Fibre to the Curb","01/01/2000","2CAH-A0066","Proposed",152.74892,-31.634083
"Fibre to the Curb","25/05/2018","2CAM-A0019","In Service",151.105637,-33.911198
"Fibre to the Curb","25/05/2018","2CAM-A0021","In Service",151.10181,-33.911866
"Fibre to the Curb","29/03/2018","2CAM-A0027","In Service",151.115547,-33.916055
"Fibre to the Curb","29/03/2018","2CAM-A0033","In Service",151.120403,-33.923245
"Fibre to the Curb","29/03/2018","2CAM-A0034","In Service",151.120461,-33.92042
"Fibre to the Curb","29/03/2018","2CAM-A0035","In Service",151.118725,-33.919365
"Fibre to the Curb","29/03/2018","2CAM-A0044","In Service",151.115304,-33.918684
"Fibre to the Curb","29/03/2018","2CAM-A0063","In Service",151.116757,-33.922413
"Fibre to the Curb","29/03/2018","2CAM-A0075","In Service",151.110659,-33.91966
"Fibre to the Curb","29/03/2018","2CAM-A0123","In Service",151.112913,-33.925163
"Fibre to the Curb","29/03/2018","2CAM-A0128","In Service",151.122519,-33.915861
"Fibre to the Curb","29/03/2018","2CAM-A0129","In Service",151.117642,-33.915866
"Fibre to the Curb","29/03/2018","2CAM-A0137","In Service",151.117614,-33.914593
"Fibre to the Curb","25/05/2018","2CAM-A0139","In Service",151.103027,-33.905417
"Fibre to the Curb","//","2CAM-A0147","Proposed",151.091876,-33.902861
"Fibre to the Curb","25/05/2018","2CAM-A0185","In Service",151.101892,-33.907171
"Fibre to the Curb","//","2CAM-A0216","Proposed",151.091242,-33.905044
"Fibre to the Curb","//","2CAM-A0256","Proposed",151.095279,-33.902741
"Fibre to the Curb","12/11/2018","2CAM-A0833","In Service",151.110656,-33.926276
"Fibre to the Curb","//","2CAR-A0323","Proposed",151.048408,-33.782109
"Fibre to the Curb","30/10/2020","2CES-A0132","Under Construction",151.314801,-32.772865
"Fibre to the Curb","30/10/2020","2CES-A0133","Under Construction",151.348689,-32.790248
"Fibre to the Curb","30/10/2020","2CES-A0134","Under Construction",151.296418,-32.782461
"Fibre to the Curb","29/03/2018","2CLM-A0007","In Service",147.208453,-34.818601
"Fibre to the Curb","07/06/2019","2CMO-A0004","In Service",151.065017,-34.023034
"Fibre to the Curb","29/05/2020","2CMO-A0005","In Service",151.073646,-34.045385
"Fibre to the Curb","07/06/2019","2CMO-A0012","In Service",151.070598,-34.02308
"Fibre to the Curb","04/01/2019","2CMO-A0013","In Service",151.023574,-34.033401
"Fibre to the Curb","28/02/2020","2CMO-A0019","In Service",151.057998,-34.027723
"Fibre to the Curb","29/05/2020","2CMO-A0020","In Service",151.063032,-34.038101
"Fibre to the Curb","29/05/2020","2CMO-A0021","In Service",151.073634,-34.047674
"Fibre to the Curb","07/06/2019","2CMO-A0033","In Service",151.070672,-34.022394
"Fibre to the Curb","07/06/2019","2CMO-A0034","In Service",151.074102,-34.021823
"Fibre to the Curb","//","2CMO-A0037","Proposed",151.042218,-34.033276
"Fibre to the Curb","07/06/2019","2CMO-A0038","In Service",151.087713,-34.021205
"Fibre to the Curb","29/05/2020","2CMO-A0039","In Service",151.073288,-34.040189
"Fibre to the Curb","28/02/2020","2CMO-A0040","In Service",151.058805,-34.0284
"Fibre to the Curb","29/05/2020","2CMO-A0043","In Service",151.07725,-34.044882
"Fibre to the Curb","07/06/2019","2CMO-A0047","In Service",151.083801,-34.025099
"Fibre to the Curb","07/06/2019","2CMO-A0048","In Service",151.081894,-34.028428
"Fibre to the Curb","07/06/2019","2CMO-A0049","In Service",151.080133,-34.031116
"Fibre to the Curb","29/05/2020","2CMO-A0050","In Service",151.064958,-34.039083
"Fibre to the Curb","28/02/2020","2CMO-A0055","In Service",151.047925,-34.043211
"Fibre to the Curb","28/02/2020","2CMO-A0056","In Service",151.04615,-34.051497
"Fibre to the Curb","28/02/2020","2CMO-A0059","In Service",151.044939,-34.041213
"Fibre to the Curb","28/02/2020","2CMO-A0060","In Service",151.050424,-34.037675
"Fibre to the Curb","04/01/2019","2CMO-A0063","In Service",151.033063,-34.030609
"Fibre to the Curb","28/02/2020","2CMO-A0064","In Service",151.049775,-34.022787
"Fibre to the Curb","28/02/2020","2CMO-A0066","In Service",151.041923,-34.052721
"Fibre to the Curb","28/02/2020","2CMO-A0067","In Service",151.049724,-34.040155
"Fibre to the Curb","07/06/2019","2CMO-A0069","In Service",151.083037,-34.022378
"Fibre to the Curb","07/06/2019","2CMO-A0071","In Service",151.075219,-34.03405
"Fibre to the Curb","29/05/2020","2CMO-A0072","In Service",151.078725,-34.036047
"Fibre to the Curb","07/06/2019","2CMO-A0073","In Service",151.073489,-34.031105
"Fibre to the Curb","28/02/2020","2CMO-A0074","In Service",151.040077,-34.04931
"Fibre to the Curb","29/05/2020","2CMO-A0075","In Service",151.068181,-34.036335
"Fibre to the Curb","07/06/2019","2CMO-A0078","In Service",151.077566,-34.028426
"Fibre to the Curb","29/05/2020","2CMO-A0079","In Service",151.05832,-34.038737
"Fibre to the Curb","07/06/2019","2CMO-A0080","In Service",151.073912,-34.02815
"Fibre to the Curb","07/06/2019","2CMO-A0082","In Service",151.069705,-34.02662
"Fibre to the Curb","28/02/2020","2CMO-A0089","In Service",151.051726,-34.032939
"Fibre to the Curb","07/06/2019","2CMO-A0096","In Service",151.066055,-34.02785
"Fibre to the Curb","07/06/2019","2CMO-A0098","In Service",151.078732,-34.033616
"Fibre to the Curb","28/02/2020","2CMO-A0099","In Service",151.059301,-34.031863
"Fibre to the Curb","07/06/2019","2CMO-A0101","In Service",151.063573,-34.025983
"Fibre to the Curb","16/03/2018","2CMO-A0102","In Service",151.080309,-34.024282
"Fibre to the Curb","07/06/2019","2CMO-A0104","In Service",151.077028,-34.020853
"Fibre to the Curb","28/02/2020","2CMO-A0109","In Service",151.04502,-34.019878
"Fibre to the Curb","28/02/2020","2CMO-A0111","In Service",151.047256,-34.048646
"Fibre to the Curb","28/02/2020","2CMO-A0114","In Service",151.060996,-34.023962
"Fibre to the Curb","28/02/2020","2CMO-A0115","In Service",151.053453,-34.021922
"Fibre to the Curb","28/02/2020","2CMO-A0117","In Service",151.056948,-34.022823
"Fibre to the Curb","29/05/2020","2CMO-A0118","In Service",151.068113,-34.04323
"Fibre to the Curb","29/05/2020","2CMO-A0119","In Service",151.075534,-34.038576
"Fibre to the Curb","28/02/2020","2CMO-A0120","In Service",151.04787,-34.026244
"Fibre to the Curb","29/05/2020","2CMO-A0121","In Service",151.07172,-34.038165
"Fibre to the Curb","28/02/2020","2CMO-A0124","In Service",151.043702,-34.02605
"Fibre to the Curb","28/02/2020","2CMO-A0126","In Service",151.048805,-34.030615
"Fibre to the Curb","29/05/2020","2CMO-A0129","In Service",151.069479,-34.036469
"Fibre to the Curb","28/02/2020","2CMO-A0130","In Service",151.050729,-34.045328
"Fibre to the Curb","29/05/2020","2CMO-A0131","In Service",151.070576,-34.042559
"Fibre to the Curb","28/02/2020","2CMO-A0132","In Service",151.046355,-34.047301
"Fibre to the Curb","29/05/2020","2CMO-A0133","In Service",151.075469,-34.04302
"Fibre to the Curb","29/05/2020","2CMO-A0137","In Service",151.078729,-34.038717
"Fibre to the Curb","28/02/2020","2CMO-A0140","In Service",151.042683,-34.050355
"Fibre to the Curb","28/02/2020","2CMO-A0160","In Service",151.054437,-34.024743
"Fibre to the Curb","28/02/2020","2CMO-A0164","In Service",151.054794,-34.038145
"Fibre to the Curb","28/02/2020","2CMO-A0173","In Service",151.044068,-34.048591
"Fibre to the Curb","28/02/2020","2CMO-A0199","In Service",151.045726,-34.022551
"Fibre to the Curb","07/06/2019","2CMO-A0212","In Service",151.068037,-34.029777
"Fibre to the Curb","07/06/2019","2CMO-A0230","In Service",151.061044,-34.028398
"Fibre to the Curb","17/01/2020","2COO-A0006","In Service",151.242352,-33.91264
"Fibre to the Curb","27/03/2020","2COO-A0014","In Service",151.252445,-33.927324
"Fibre to the Curb","22/11/2019","2COO-A0057","In Service",151.243727,-33.907282
"Fibre to the Curb","31/01/2020","2COO-A0059","In Service",151.23884,-33.915386
"Fibre to the Curb","26/09/2019","2COO-A0064","In Service",151.260628,-33.913573
"Fibre to the Curb","22/11/2019","2COO-A0095","In Service",151.237859,-33.904834
"Fibre to the Curb","26/09/2019","2COO-A0097","In Service",151.26375,-33.914138
"Fibre to the Curb","26/09/2019","2COO-A0100","In Service",151.258325,-33.91423
"Fibre to the Curb","31/01/2020","2COO-A0102","In Service",151.239237,-33.914728
"Fibre to the Curb","31/01/2020","2COO-A0103","In Service",151.240788,-33.918726
"Fibre to the Curb","17/01/2020","2COO-A0104","In Service",151.2422,-33.914174
"Fibre to the Curb","17/01/2020","2COO-A0105","In Service",151.244035,-33.912008
"Fibre to the Curb","17/01/2020","2COO-A0106","In Service",151.242676,-33.915389
"Fibre to the Curb","22/11/2019","2COO-A0107","In Service",151.241016,-33.905018
"Fibre to the Curb","31/01/2020","2COO-A0108","In Service",151.240754,-33.916417
"Fibre to the Curb","17/01/2020","2COO-A0109","In Service",151.245056,-33.915295
"Fibre to the Curb","22/11/2019","2COO-A0110","In Service",151.243426,-33.905104
"Fibre to the Curb","22/11/2019","2COO-A0111","In Service",151.242242,-33.906886
"Fibre to the Curb","17/01/2020","2COO-A0112","In Service",151.244038,-33.913994
"Fibre to the Curb","26/09/2019","2COO-A0814","In Service",151.257496,-33.915009
"Fibre to the Curb","26/09/2019","2COO-A0816","In Service",151.260611,-33.915827
"Fibre to the Curb","26/09/2019","2COO-A0823","In Service",151.266968,-33.914941
"Fibre to the Curb","18/10/2019","2COO-A0943","In Service",151.250091,-33.919605
"Fibre to the Curb","18/10/2019","2COO-A0944","In Service",151.254756,-33.919685
"Fibre to the Curb","18/10/2019","2COO-A1246","In Service",151.250757,-33.9189
"Fibre to the Curb","18/10/2019","2COO-A1508","In Service",151.268915,-33.912958
"Fibre to the Curb","18/10/2019","2COO-A1563","In Service",151.252779,-33.921149
"Fibre to the Curb","18/10/2019","2COO-A1766","In Service",151.26492,-33.910963
"Fibre to the Curb","18/10/2019","2COO-A1767","In Service",151.266363,-33.911725
"Fibre to the Curb","18/10/2019","2COO-A1768","In Service",151.265177,-33.913215
"Fibre to the Curb","18/10/2019","2COO-A1769","In Service",151.248772,-33.918328
"Fibre to the Curb","18/10/2019","2COO-A1825","In Service",151.261679,-33.911089
"Fibre to the Curb","18/10/2019","2COO-A2031","In Service",151.262633,-33.91258
"Fibre to the Curb","18/10/2019","2COO-A2056","In Service",151.268239,-33.911482
"Fibre to the Curb","18/10/2019","2COO-A2086","In Service",151.252151,-33.920381
"Fibre to the Curb","31/01/2020","2COO-A2273","In Service",151.233752,-33.915002
"Fibre to the Curb","31/01/2020","2COO-A2274","In Service",151.236617,-33.918286
"Fibre to the Curb","22/11/2019","2COO-A2275","In Service",151.24437,-33.904019
"Fibre to the Curb","27/03/2020","2COO-A2287","In Service",151.248061,-33.927346
"Fibre to the Curb","27/03/2020","2COO-A2288","In Service",151.25196,-33.928603
"Fibre to the Curb","27/03/2020","2COO-A2289","In Service",151.248385,-33.929683
"Fibre to the Curb","27/03/2020","2COO-A2290","In Service",151.253113,-33.930198
"Fibre to the Curb","27/03/2020","2COO-A2291","In Service",151.252101,-33.930385
"Fibre to the Curb","30/06/2020","2COO-A2336","Proposed",151.260781,-33.917181
"Fibre to the Curb","09/10/2020","2COW-A0056","Proposed",146.459657,-36.044401
"Fibre to the Curb","16/10/2020","2COW-A0057","Under Construction",146.374974,-36.026893
"Fibre to the Curb","02/10/2020","2COW-A0058","Proposed",146.45532,-36.050296
"Fibre to the Curb","09/10/2020","2COW-A0059","Proposed",146.471344,-36.050488
"Fibre to the Curb","02/10/2020","2COW-A0060","Under Construction",146.451159,-36.05322
"Fibre to the Curb","13/11/2020","2COW-A0061","Proposed",146.402937,-35.984519
"Fibre to the Curb","02/10/2020","2COW-A0062","Proposed",146.469387,-36.059573
"Fibre to the Curb","16/10/2020","2COW-A0063","Proposed",146.366929,-35.989239
"Fibre to the Curb","02/10/2020","2COW-A0064","Proposed",146.453395,-36.061605
"Fibre to the Curb","07/06/2019","2CRO-A0009","In Service",151.154519,-34.050269
"Fibre to the Curb","07/06/2019","2CRO-A0041","In Service",151.162542,-34.041061
"Fibre to the Curb","31/05/2019","2CRO-A0045","In Service",151.131064,-34.045071
"Fibre to the Curb","31/05/2019","2CRO-A0071","In Service",151.129241,-34.05562
"Fibre to the Curb","22/03/2019","2CRO-A0075","In Service",151.152857,-34.060822
"Fibre to the Curb","07/06/2019","2CRO-A0076","In Service",151.155362,-34.04781
"Fibre to the Curb","31/05/2019","2CRO-A0077","In Service",151.131026,-34.051782
"Fibre to the Curb","31/05/2019","2CRO-A0079","In Service",151.134865,-34.047375
"Fibre to the Curb","31/05/2019","2CRO-A0080","In Service",151.130758,-34.042788
"Fibre to the Curb","01/03/2019","2CRO-A0081","In Service",151.1485,-34.049692
"Fibre to the Curb","27/06/2019","2CRO-A0089","In Service",151.150964,-34.076419
"Fibre to the Curb","27/06/2019","2CRO-A0125","In Service",151.154666,-34.066687
"Fibre to the Curb","07/06/2019","2CRO-A0126","In Service",151.153745,-34.044801
"Fibre to the Curb","31/05/2019","2CRO-A0137","In Service",151.13156,-34.048349
"Fibre to the Curb","22/03/2019","2CRO-A0145","In Service",151.152216,-34.059227
