Technology_Type,Ready_for_Service_Date,Area_ID,Service_Status,longitude,latitude
Fibre to the Basement,13/08/2019,2ERP-A0190,In Service,150.891709,-33.884893
Fibre to the Basement,15/11/2019,2ERP-A0191,In Service,150.888812,-33.886489
Fibre to the Basement,13/03/2020,2ERP-A0209,In Service,150.894886,-33.894696
Fibre to the Basement,17/04/2020,2ESP-A0134,In Service,150.771952,-33.771451
Fibre to the Basement,17/04/2020,2ESP-A0161,In Service,150.770868,-33.76683
Fibre to the Basement,17/04/2020,2ESP-A0162,In Service,150.776679,-33.763424
Fibre to the Basement,17/04/2020,2ESP-A0163,In Service,150.770823,-33.771198
Fibre to the Basement,17/04/2020,2ESP-A0164,In Service,150.769817,-33.772306
Fibre to the Basement,17/04/2020,2ESP-A0165,In Service,150.772725,-33.772573
Fibre to the Basement,17/04/2020,2ESP-A0166,In Service,150.770043,-33.771766
Fibre to the Basement,17/04/2020,2ESP-A0167,In Service,150.76946,-33.771688
Fibre to the Basement,17/04/2020,2ESP-A0168,In Service,150.766065,-33.771789
Fibre to the Basement,17/04/2020,2ESP-A0169,In Service,150.76507,-33.771392
Fibre to the Basement,17/04/2020,2ESP-A0170,In Service,150.77673,-33.771248
Fibre to the Basement,17/04/2020,2ESP-A0171,In Service,150.774615,-33.768841
Fibre to the Basement,17/04/2020,2ESP-A0172,In Service,150.774682,-33.768471
Fibre to the Basement,17/04/2020,2ESP-A0173,In Service,150.774167,-33.767954
Fibre to the Basement,17/04/2020,2ESP-A0174,In Service,150.779747,-33.765719
Fibre to the Basement,17/04/2020,2ESP-A0175,In Service,150.772679,-33.77129
Fibre to the Basement,28/02/2020,2ESP-A0178,In Service,150.744558,-33.762239
Fibre to the Basement,28/02/2020,2ESP-A0179,In Service,150.759284,-33.761968
Fibre to the Basement,28/02/2020,2ESP-A0180,In Service,150.759026,-33.762582
Fibre to the Basement,28/02/2020,2ESP-A0181,In Service,150.737553,-33.764866
Fibre to the Basement,28/02/2020,2ESP-A0182,In Service,150.742651,-33.766649
Fibre to the Basement,28/02/2020,2ESP-A0281,In Service,150.749124,-33.760485
Fibre to the Basement,24/01/2017,2FOE-A0085,In Service,152.519154,-32.199314
Fibre to the Basement,13/06/2019,2FRE-A0133,In Service,151.232989,-33.750746
Fibre to the Basement,6/06/2019,2FRE-A0135,In Service,151.214803,-33.761002
Fibre to the Basement,12/06/2020,2FRE-A0137,In Service,151.224561,-33.67879
Fibre to the Basement,25/05/2020,2FRE-A0138,In Service,151.212815,-33.702973
Fibre to the Basement,25/06/2020,2FRE-A0141,In Service,151.22,-33.718469
Fibre to the Basement,1/06/2020,2FRE-A0142,In Service,151.212288,-33.70816
Fibre to the Basement,25/05/2020,2FRE-A0143,In Service,151.212948,-33.70808
Fibre to the Basement,27/05/2020,2FRE-A0144,In Service,151.212731,-33.707096
Fibre to the Basement,25/05/2020,2FRE-A0145,In Service,151.210417,-33.705889
Fibre to the Basement,29/05/2020,2FRE-A0146,In Service,151.211043,-33.704165
Fibre to the Basement,24/06/2020,2FRE-A0189,In Service,151.211697,-33.705501
Fibre to the Basement,12/06/2020,2FRE-A0190,In Service,151.208422,-33.706007
Fibre to the Basement,24/06/2020,2FRE-A0191,In Service,151.212426,-33.706342
Fibre to the Basement,24/06/2020,2FRE-A0192,In Service,151.211581,-33.706451
Fibre to the Basement,16/11/2018,2FRE-A0218,Proposed,151.222359,-33.733685
Fibre to the Basement,30/04/2020,2FRE-A0224,Proposed,151.214229,-33.706071
Fibre to the Basement,25/08/2016,2GBE-A0070,In Service,151.185914,-33.873683
Fibre to the Basement,27/03/2020,2GBE-A0386,In Service,151.196364,-33.880888
Fibre to the Basement,24/03/2016,2GBE-A1413,In Service,151.193626,-33.8738
Fibre to the Basement,22/09/2016,2GBE-A1480,In Service,151.168862,-33.882959
Fibre to the Basement,7/02/2020,2GBE-A1498,In Service,151.192006,-33.878913
Fibre to the Basement,21/09/2017,2GBE-A1500,In Service,151.177045,-33.881191
Fibre to the Basement,28/01/2016,2GBE-A1521,In Service,151.196629,-33.882354
Fibre to the Basement,28/01/2016,2GBE-A1522,In Service,151.195545,-33.882627
Fibre to the Basement,31/10/2017,2GBE-A1527,In Service,151.179234,-33.881712
Fibre to the Basement,12/11/2015,2GBE-A1530,In Service,151.181821,-33.880193
Fibre to the Basement,23/11/2017,2GBE-A1535,In Service,151.192349,-33.884336
Fibre to the Basement,26/10/2017,2GBE-A1537,In Service,151.176359,-33.881547
Fibre to the Basement,19/12/2017,2GBE-A1551,In Service,151.194875,-33.863894
Fibre to the Basement,13/11/2017,2GBE-A1553,In Service,151.190729,-33.868922
Fibre to the Basement,13/11/2017,2GBE-A1554,In Service,151.191499,-33.866442
Fibre to the Basement,13/11/2017,2GBE-A1555,In Service,151.189168,-33.866442
Fibre to the Basement,13/11/2017,2GBE-A1556,In Service,151.19059,-33.866596
Fibre to the Basement,28/07/2016,2GBE-A1557,In Service,151.194074,-33.866633
Fibre to the Basement,8/12/2017,2GBE-A1558,In Service,151.189531,-33.866788
Fibre to the Basement,13/11/2017,2GBE-A1559,In Service,151.193068,-33.866777
Fibre to the Basement,13/11/2017,2GBE-A1560,In Service,151.193022,-33.867148
Fibre to the Basement,13/11/2017,2GBE-A1561,In Service,151.189327,-33.86715
Fibre to the Basement,3/04/2019,2GBE-A1562,In Service,151.189161,-33.867867
Fibre to the Basement,13/11/2017,2GBE-A1563,In Service,151.190054,-33.867864
Fibre to the Basement,13/11/2017,2GBE-A1564,In Service,151.18752,-33.868391
Fibre to the Basement,13/11/2017,2GBE-A1565,In Service,151.189547,-33.869029
Fibre to the Basement,13/11/2017,2GBE-A1566,In Service,151.193601,-33.866309
Fibre to the Basement,16/11/2017,2GBE-A1567,In Service,151.190194,-33.869195
Fibre to the Basement,16/07/2015,2GBE-A1568,In Service,151.189088,-33.869404
Fibre to the Basement,31/07/2017,2GBE-A1569,In Service,151.190879,-33.869466
Fibre to the Basement,13/11/2017,2GBE-A1570,In Service,151.191398,-33.869668
Fibre to the Basement,28/01/2016,2GBE-A1571,In Service,151.192682,-33.869743
Fibre to the Basement,28/01/2016,2GBE-A1572,In Service,151.192124,-33.869804
Fibre to the Basement,13/11/2017,2GBE-A1573,In Service,151.189971,-33.869913
Fibre to the Basement,13/11/2017,2GBE-A1574,In Service,151.191518,-33.869941
Fibre to the Basement,17/11/2017,2GBE-A1575,In Service,151.19169,-33.870204
Fibre to the Basement,13/11/2017,2GBE-A1576,In Service,151.190675,-33.87019
Fibre to the Basement,17/11/2017,2GBE-A1577,In Service,151.189199,-33.870463
Fibre to the Basement,29/05/2018,2GBE-A1578,In Service,151.196529,-33.870147
Fibre to the Basement,14/11/2017,2GBE-A1579,In Service,151.193014,-33.866278
Fibre to the Basement,13/11/2017,2GBE-A1580,In Service,151.191297,-33.866099
Fibre to the Basement,28/06/2018,2GBE-A1581,In Service,151.197226,-33.870226
Fibre to the Basement,13/11/2017,2GBE-A1582,In Service,151.191317,-33.868638
Fibre to the Basement,13/11/2017,2GBE-A1583,In Service,151.195979,-33.865085
Fibre to the Basement,13/11/2017,2GBE-A1584,In Service,151.196696,-33.865285
Fibre to the Basement,30/11/2017,2GBE-A1585,In Service,151.19484,-33.865556
Fibre to the Basement,16/07/2015,2GBE-A1586,In Service,151.197994,-33.866211
Fibre to the Basement,13/11/2017,2GBE-A1587,In Service,151.194587,-33.86642
Fibre to the Basement,13/11/2017,2GBE-A1588,In Service,151.195729,-33.866674
Fibre to the Basement,13/11/2017,2GBE-A1589,In Service,151.19206,-33.867458
Fibre to the Basement,13/11/2017,2GBE-A1590,In Service,151.197693,-33.867476
Fibre to the Basement,13/11/2017,2GBE-A1591,In Service,151.198005,-33.867712
Fibre to the Basement,19/12/2017,2GBE-A1592,In Service,151.195167,-33.868014
Fibre to the Basement,22/11/2017,2GBE-A1593,In Service,151.193823,-33.868463
Fibre to the Basement,13/11/2017,2GBE-A1594,In Service,151.196781,-33.869007
Fibre to the Basement,13/11/2017,2GBE-A1595,In Service,151.190148,-33.86599
Fibre to the Basement,13/11/2017,2GBE-A1596,In Service,151.197442,-33.869264
Fibre to the Basement,6/12/2017,2GBE-A1597,In Service,151.198988,-33.869209
Fibre to the Basement,19/12/2017,2GBE-A1598,In Service,151.195521,-33.869308
Fibre to the Basement,13/11/2017,2GBE-A1599,In Service,151.196712,-33.869478
Fibre to the Basement,13/11/2017,2GBE-A1600,In Service,151.197236,-33.869718
Fibre to the Basement,13/11/2017,2GBE-A1601,In Service,151.197555,-33.870155
Fibre to the Basement,22/11/2017,2GBE-A1602,In Service,151.197529,-33.870286
Fibre to the Basement,28/01/2016,2GBE-A1603,In Service,151.197912,-33.870879
Fibre to the Basement,14/05/2018,2GBE-A1604,In Service,151.199085,-33.871604
Fibre to the Basement,13/11/2017,2GBE-A1605,In Service,151.197721,-33.872206
Fibre to the Basement,13/11/2017,2GBE-A1606,In Service,151.193085,-33.864347
Fibre to the Basement,13/11/2017,2GBE-A1607,In Service,151.192647,-33.864886
Fibre to the Basement,22/03/2018,2GBE-A1608,In Service,151.195562,-33.871073
Fibre to the Basement,28/06/2018,2GBE-A1609,In Service,151.197481,-33.870532
Fibre to the Basement,16/07/2015,2GBE-A1610,In Service,151.196334,-33.863993
Fibre to the Basement,27/03/2020,2GBE-A1611,In Service,151.196669,-33.87911
Fibre to the Basement,27/03/2020,2GBE-A1613,In Service,151.194868,-33.87644
Fibre to the Basement,25/02/2016,2GBE-A1614,In Service,151.198551,-33.876678
Fibre to the Basement,27/03/2020,2GBE-A1615,In Service,151.195249,-33.877093
Fibre to the Basement,27/03/2020,2GBE-A1616,In Service,151.198864,-33.877354
Fibre to the Basement,24/03/2016,2GBE-A1617,In Service,151.196786,-33.877538
Fibre to the Basement,1/03/2016,2GBE-A1618,In Service,151.195839,-33.87803
Fibre to the Basement,27/03/2020,2GBE-A1619,In Service,151.199657,-33.878414
Fibre to the Basement,27/03/2020,2GBE-A1620,In Service,151.19879,-33.878689
Fibre to the Basement,27/03/2020,2GBE-A1621,In Service,151.197267,-33.878751
Fibre to the Basement,27/03/2020,2GBE-A1622,In Service,151.197577,-33.87879
Fibre to the Basement,27/03/2020,2GBE-A1623,In Service,151.196231,-33.879288
Fibre to the Basement,27/03/2020,2GBE-A1625,In Service,151.199146,-33.879314
Fibre to the Basement,27/03/2020,2GBE-A1627,In Service,151.197263,-33.880635
Fibre to the Basement,27/03/2020,2GBE-A1628,In Service,151.195271,-33.881985
Fibre to the Basement,27/03/2020,2GBE-A1629,In Service,151.195505,-33.881101
Fibre to the Basement,27/03/2020,2GBE-A1630,In Service,151.197174,-33.881117
Fibre to the Basement,27/03/2020,2GBE-A1631,In Service,151.196224,-33.881325
Fibre to the Basement,27/03/2020,2GBE-A1632,In Service,151.197396,-33.881501
Fibre to the Basement,27/03/2020,2GBE-A1633,In Service,151.195829,-33.881959
Fibre to the Basement,27/03/2020,2GBE-A1634,In Service,151.197659,-33.875526
Fibre to the Basement,29/06/2018,2GBE-A1639,In Service,151.192997,-33.870552
Fibre to the Basement,28/06/2018,2GBE-A1640,In Service,151.195084,-33.872302
Fibre to the Basement,28/06/2018,2GBE-A1641,In Service,151.192555,-33.870626
Fibre to the Basement,28/01/2016,2GBE-A1642,In Service,151.196658,-33.870656
Fibre to the Basement,28/06/2018,2GBE-A1643,In Service,151.196249,-33.870698
Fibre to the Basement,28/06/2018,2GBE-A1644,In Service,151.19744,-33.87074
Fibre to the Basement,28/06/2018,2GBE-A1645,In Service,151.197055,-33.870966
Fibre to the Basement,28/06/2018,2GBE-A1646,In Service,151.197386,-33.871011
Fibre to the Basement,28/06/2018,2GBE-A1647,In Service,151.196211,-33.871035
Fibre to the Basement,28/06/2018,2GBE-A1648,In Service,151.196563,-33.871078
Fibre to the Basement,12/11/2015,2GBE-A1649,In Service,151.196791,-33.871628
Fibre to the Basement,25/02/2016,2GBE-A1650,In Service,151.196065,-33.872026
Fibre to the Basement,28/06/2018,2GBE-A1651,In Service,151.197131,-33.872076
Fibre to the Basement,28/06/2018,2GBE-A1652,In Service,151.19463,-33.872328
Fibre to the Basement,28/06/2018,2GBE-A1653,In Service,151.195609,-33.875122
Fibre to the Basement,28/06/2018,2GBE-A1654,In Service,151.196382,-33.87258
Fibre to the Basement,30/09/2015,2GBE-A1655,In Service,151.19537,-33.872798
Fibre to the Basement,28/01/2016,2GBE-A1656,In Service,151.196536,-33.872831
Fibre to the Basement,28/06/2018,2GBE-A1657,In Service,151.196505,-33.873035
Fibre to the Basement,28/06/2018,2GBE-A1658,In Service,151.196205,-33.873194
Fibre to the Basement,29/10/2015,2GBE-A1659,In Service,151.195128,-33.873281
Fibre to the Basement,24/03/2016,2GBE-A1660,In Service,151.195656,-33.873301
Fibre to the Basement,28/06/2018,2GBE-A1661,In Service,151.196901,-33.873449
Fibre to the Basement,16/07/2015,2GBE-A1662,In Service,151.196785,-33.874067
Fibre to the Basement,28/06/2018,2GBE-A1663,In Service,151.197279,-33.874109
Fibre to the Basement,28/06/2018,2GBE-A1664,In Service,151.195618,-33.874132
Fibre to the Basement,25/08/2016,2GBE-A1665,In Service,151.19618,-33.8742
Fibre to the Basement,21/09/2017,2GBE-A1667,In Service,151.188266,-33.893142
Fibre to the Basement,27/03/2020,2GBE-A1668,In Service,151.196081,-33.878489
Fibre to the Basement,29/06/2018,2GBE-A1672,In Service,151.192094,-33.866237
Fibre to the Basement,12/09/2018,2GBE-A1673,In Service,151.194899,-33.872878
Fibre to the Basement,28/01/2016,2GBE-A1675,In Service,151.196453,-33.882036
Fibre to the Basement,27/06/2019,2GBE-A1677,In Service,151.193568,-33.883421
Fibre to the Basement,27/06/2019,2GBE-A1679,In Service,151.191802,-33.88884
Fibre to the Basement,27/06/2019,2GBE-A1680,In Service,151.192373,-33.888156
Fibre to the Basement,27/06/2019,2GBE-A1681,In Service,151.195611,-33.883871
Fibre to the Basement,27/06/2019,2GBE-A1682,In Service,151.197055,-33.883783
Fibre to the Basement,27/06/2019,2GBE-A1683,In Service,151.19535,-33.883603
Fibre to the Basement,27/06/2019,2GBE-A1685,In Service,151.195206,-33.883362
Fibre to the Basement,27/06/2019,2GBE-A1686,In Service,151.195949,-33.883298
Fibre to the Basement,27/06/2019,2GBE-A1687,In Service,151.195546,-33.883182
Fibre to the Basement,27/06/2019,2GBE-A1688,In Service,151.195182,-33.883159
Fibre to the Basement,27/06/2019,2GBE-A1689,In Service,151.196573,-33.882986
Fibre to the Basement,27/06/2019,2GBE-A1690,In Service,151.196856,-33.882965
Fibre to the Basement,27/06/2019,2GBE-A1691,In Service,151.195123,-33.882626
Fibre to the Basement,27/06/2019,2GBE-A1692,In Service,151.195934,-33.882567
Fibre to the Basement,27/06/2019,2GBE-A1693,In Service,151.195324,-33.88236
Fibre to the Basement,27/06/2019,2GBE-A1696,In Service,151.196891,-33.883277
Fibre to the Basement,10/09/2019,2GBE-A1702,In Service,151.195582,-33.870035
Fibre to the Basement,31/05/2017,2GBE-A1713,In Service,151.180172,-33.883972
Fibre to the Basement,24/03/2016,2GBE-A1720,In Service,151.193994,-33.874055
Fibre to the Basement,19/06/2020,2GFT-A0130,In Service,146.051075,-34.290616
Fibre to the Basement,10/02/2017,2GOS-A0221,In Service,151.322106,-33.426637
Fibre to the Basement,2/03/2016,2GOS-A0225,In Service,151.328908,-33.447718
Fibre to the Basement,10/02/2017,2GOS-A0325,In Service,151.322126,-33.426908
Fibre to the Basement,16/02/2017,2GOS-A0336,In Service,151.320954,-33.423346
Fibre to the Basement,25/06/2020,2GOS-A0412,In Service,151.297093,-33.427042
Fibre to the Basement,27/05/2020,2GOS-A0571,In Service,151.316115,-33.428732
Fibre to the Basement,25/01/2018,2GRA-A0167,In Service,151.021097,-33.822205
Fibre to the Basement,23/11/2017,2GRA-A0168,In Service,151.020793,-33.824264
Fibre to the Basement,29/03/2018,2GRA-A0169,In Service,151.020731,-33.82471
Fibre to the Basement,26/10/2017,2GRA-A0170,In Service,151.020589,-33.825654
Fibre to the Basement,21/12/2017,2GRA-A0171,In Service,151.010613,-33.831345
Fibre to the Basement,21/12/2017,2GRA-A0172,In Service,150.996378,-33.833239
Fibre to the Basement,22/02/2018,2GRA-A0173,In Service,150.998665,-33.833502
Fibre to the Basement,23/11/2017,2GRA-A0174,In Service,150.995158,-33.835477
Fibre to the Basement,6/03/2020,2GRA-A0439,Proposed,151.000397,-33.836729
Fibre to the Basement,25/10/2019,2GRA-A0443,In Service,151.019596,-33.852747
Fibre to the Basement,18/01/2019,2GRA-A0444,Proposed,151.013033,-33.84693
Fibre to the Basement,6/03/2020,2GRA-A0455,Proposed,150.993481,-33.836883
Fibre to the Basement,6/03/2020,2GRA-A0456,Proposed,150.993491,-33.836515
Fibre to the Basement,6/03/2020,2GRA-A0471,In Service,151.011148,-33.82993
Fibre to the Basement,18/01/2019,2GRA-A0482,Proposed,151.01081,-33.830698
Fibre to the Basement,6/03/2020,2GRA-A0495,Proposed,150.998698,-33.831278
Fibre to the Basement,25/01/2018,2GRA-A0523,In Service,151.021119,-33.822063
Fibre to the Basement,23/11/2017,2GRA-A0524,In Service,150.99487,-33.835662
Fibre to the Basement,6/03/2020,2GRA-A0525,In Service,150.99367,-33.836317
Fibre to the Basement,6/03/2020,2GRA-A0526,In Service,150.995673,-33.836824
Fibre to the Basement,6/03/2020,2GRA-A0527,In Service,150.994904,-33.836672
Fibre to the Basement,6/03/2020,2GRA-A0528,In Service,150.994329,-33.836558
Fibre to the Basement,6/03/2020,2GRA-A0529,In Service,150.997949,-33.831114
Fibre to the Basement,6/03/2020,2GRA-A0530,In Service,150.998044,-33.831864
Fibre to the Basement,6/03/2020,2GRA-A0531,In Service,150.999907,-33.837831
Fibre to the Basement,6/03/2020,2GRA-A0532,In Service,151.000249,-33.837086
Fibre to the Basement,6/03/2020,2GRA-A0533,In Service,151.001461,-33.834955
Fibre to the Basement,6/03/2020,2GRA-A0534,In Service,150.989431,-33.834514
Fibre to the Basement,6/03/2020,2GRA-A0535,In Service,150.99823,-33.833804
Fibre to the Basement,6/03/2020,2GRA-A0536,In Service,150.997278,-33.83374
Fibre to the Basement,6/03/2020,2GRA-A0537,In Service,150.995619,-33.833473
Fibre to the Basement,6/03/2020,2GRA-A0538,In Service,150.995981,-33.832981
Fibre to the Basement,6/03/2020,2GRA-A0539,In Service,150.994091,-33.83602
Fibre to the Basement,13/03/2020,2GRA-A0540,In Service,151.011684,-33.834632
Fibre to the Basement,13/03/2020,2GRA-A0541,In Service,151.012959,-33.836078
Fibre to the Basement,13/03/2020,2GRA-A0542,In Service,151.004671,-33.836266
Fibre to the Basement,13/03/2020,2GRA-A0543,In Service,151.010823,-33.836912
Fibre to the Basement,13/03/2020,2GRA-A0544,In Service,151.010886,-33.837137
Fibre to the Basement,27/03/2020,2GRA-A0547,In Service,151.020193,-33.822333
Fibre to the Basement,27/03/2020,2GRA-A0550,In Service,151.019151,-33.822073
Fibre to the Basement,27/03/2020,2GRA-A0551,In Service,151.019811,-33.824636
Fibre to the Basement,27/03/2020,2GRA-A0552,In Service,151.0198,-33.823506
Fibre to the Basement,27/03/2020,2GRA-A0554,In Service,151.013107,-33.824047
Fibre to the Basement,27/03/2020,2GRA-A0555,In Service,151.009547,-33.824503
Fibre to the Basement,6/03/2020,2GRA-A0577,In Service,150.995535,-33.833596
Fibre to the Basement,27/03/2020,2GRA-A0582,In Service,151.012846,-33.824018
Fibre to the Basement,30/04/2020,2GRN-A0100,In Service,152.939528,-29.683084
Fibre to the Basement,7/05/2020,2GRN-A0101,In Service,152.936249,-29.691661
Fibre to the Basement,12/06/2020,2GRN-A0107,In Service,152.940541,-29.679584
Fibre to the Basement,27/06/2019,2GRN-A0115,Proposed,152.941249,-29.670924
Fibre to the Basement,21/09/2017,2GUI-A0164,In Service,150.992478,-33.861101
Fibre to the Basement,23/09/2019,2GUI-A0166,In Service,150.99305,-33.859841
Fibre to the Basement,4/10/2019,2GUI-A0167,In Service,150.972611,-33.867707
Fibre to the Basement,7/12/2019,2GUI-A0168,In Service,150.966486,-33.868041
Fibre to the Basement,25/02/2020,2GUI-A0169,In Service,150.967306,-33.867608
Fibre to the Basement,14/06/2019,2GUI-A0170,In Service,151.005112,-33.867489
